PRESIDENT 2020
,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,Michigan,20201103,"88,319",LAPEER,N/A,"52,640","35,482","Trump, Donald J.",Incumbent,"16,367","Biden, Joseph R. Jr.",Challenger,I,573,"Jorgensen, Jo",Challenger,218,"19,115",R,67.41,31.09,1.09,.41,68.43,31.57,,,"Hawkins, Howie (Independent) 113; Hawkins, Howie (Independent) 113; De La Fuente, Roque (Independent) 27; Blankenship, Don (Independent) 78"
President,Michigan,20201103,"21,708",LEELANAU,N/A,"16,898","7,916","Trump, Donald J.",Incumbent,"8,795","Biden, Joseph R. Jr.",Challenger,I,134,"Jorgensen, Jo",Challenger,53,879,D,46.85,52.05,.79,.31,47.37,52.63,,,"Hawkins, Howie (Independent) 40; Hawkins, Howie (Independent) 40; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 9"
President,Michigan,20201103,"99,892",LENAWEE,N/A,"53,374","31,541","Trump, Donald J.",Incumbent,"20,918","Biden, Joseph R. Jr.",Challenger,I,690,"Jorgensen, Jo",Challenger,225,"10,623",R,59.09,39.19,1.29,.42,60.13,39.87,,,"Hawkins, Howie (Independent) 119; Hawkins, Howie (Independent) 119; De La Fuente, Roque (Independent) 22; Blankenship, Don (Independent) 84"
President,Michigan,20201103,"180,967",LIVINGSTON,N/A,"127,166","76,982","Trump, Donald J.",Incumbent,"48,220","Biden, Joseph R. Jr.",Challenger,I,"1,511","Jorgensen, Jo",Challenger,453,"28,762",R,60.54,37.92,1.19,.36,61.49,38.51,,,"Hawkins, Howie (Independent) 263; Hawkins, Howie (Independent) 263; De La Fuente, Roque (Independent) 57; Blankenship, Don (Independent) 133"
President,Michigan,20201103,"6,631",LUCE,N/A,"3,001","2,109","Trump, Donald J.",Incumbent,842,"Biden, Joseph R. Jr.",Challenger,I,27,"Jorgensen, Jo",Challenger,23,"1,267",R,70.28,28.06,.90,.77,71.47,28.53,,,"Hawkins, Howie (Independent) 8; Hawkins, Howie (Independent) 8; De La Fuente, Roque (Independent) 4; Blankenship, Don (Independent) 11"
President,Michigan,20201103,"11,113",MACKINAC,N/A,"7,015","4,304","Trump, Donald J.",Incumbent,"2,632","Biden, Joseph R. Jr.",Challenger,I,56,"Jorgensen, Jo",Challenger,23,"1,672",R,61.35,37.52,.80,.33,62.05,37.95,,,"Hawkins, Howie (Independent) 13; Hawkins, Howie (Independent) 13; De La Fuente, Roque (Independent) 2; Blankenship, Don (Independent) 8"
President,Michigan,20201103,"840,978",MACOMB,N/A,"494,219","263,863","Trump, Donald J.",Incumbent,"223,952","Biden, Joseph R. Jr.",Challenger,I,"4,462","Jorgensen, Jo",Challenger,"1,942","39,911",R,53.39,45.31,.90,.39,54.09,45.91,,,"Hawkins, Howie (Independent) 1,149; Hawkins, Howie (Independent) 1,149; De La Fuente, Roque (Independent) 242; Blankenship, Don (Independent) 551"
President,Michigan,20201103,"24,733",MANISTEE,N/A,"14,654","8,321","Trump, Donald J.",Incumbent,"6,107","Biden, Joseph R. Jr.",Challenger,I,154,"Jorgensen, Jo",Challenger,72,"2,214",R,56.78,41.67,1.05,.49,57.67,42.33,,,"Hawkins, Howie (Independent) 34; Hawkins, Howie (Independent) 34; De La Fuente, Roque (Independent) 10; Blankenship, Don (Independent) 28"
President,Michigan,20201103,"67,077",MARQUETTE,N/A,"37,458","16,286","Trump, Donald J.",Incumbent,"20,465","Biden, Joseph R. Jr.",Challenger,I,511,"Jorgensen, Jo",Challenger,196,"4,179",D,43.48,54.63,1.36,.52,44.31,55.69,,,"Hawkins, Howie (Independent) 131; Hawkins, Howie (Independent) 131; De La Fuente, Roque (Independent) 22; Blankenship, Don (Independent) 43"
President,Michigan,20201103,"28,705",MASON,N/A,"17,249","10,207","Trump, Donald J.",Incumbent,"6,802","Biden, Joseph R. Jr.",Challenger,I,143,"Jorgensen, Jo",Challenger,97,"3,405",R,59.17,39.43,.83,.56,60.01,39.99,,,"Hawkins, Howie (Independent) 57; Hawkins, Howie (Independent) 57; De La Fuente, Roque (Independent) 19; Blankenship, Don (Independent) 21"
President,Michigan,20201103,"42,798",MECOSTA,N/A,"21,046","13,267","Trump, Donald J.",Incumbent,"7,375","Biden, Joseph R. Jr.",Challenger,I,303,"Jorgensen, Jo",Challenger,101,"5,892",R,63.04,35.04,1.44,.48,64.27,35.73,,,"Hawkins, Howie (Independent) 51; Hawkins, Howie (Independent) 51; De La Fuente, Roque (Independent) 13; Blankenship, Don (Independent) 37"
President,Michigan,20201103,"24,029",MENOMINEE,N/A,"12,606","8,117","Trump, Donald J.",Incumbent,"4,316","Biden, Joseph R. Jr.",Challenger,I,125,"Jorgensen, Jo",Challenger,48,"3,801",R,64.39,34.24,.99,.38,65.29,34.71,,,"Hawkins, Howie (Independent) 24; Hawkins, Howie (Independent) 24; De La Fuente, Roque (Independent) 2; Blankenship, Don (Independent) 22"
President,Michigan,20201103,"83,629",MIDLAND,N/A,"49,073","27,675","Trump, Donald J.",Incumbent,"20,493","Biden, Joseph R. Jr.",Challenger,I,701,"Jorgensen, Jo",Challenger,204,"7,182",R,56.40,41.76,1.43,.42,57.46,42.54,,,"Hawkins, Howie (Independent) 116; Hawkins, Howie (Independent) 116; De La Fuente, Roque (Independent) 21; Blankenship, Don (Independent) 67"
President,Michigan,20201103,"14,849",MISSAUKEE,N/A,"8,754","6,648","Trump, Donald J.",Incumbent,"1,967","Biden, Joseph R. Jr.",Challenger,I,111,"Jorgensen, Jo",Challenger,28,"4,681",R,75.94,22.47,1.27,.32,77.17,22.83,,,"Hawkins, Howie (Independent) 16; Hawkins, Howie (Independent) 16; De La Fuente, Roque (Independent) 2; Blankenship, Don (Independent) 10"
President,Michigan,20201103,"152,021",MONROE,N/A,"87,148","52,710","Trump, Donald J.",Incumbent,"32,975","Biden, Joseph R. Jr.",Challenger,I,"1,086","Jorgensen, Jo",Challenger,377,"19,735",R,60.48,37.84,1.25,.43,61.52,38.48,,,"Hawkins, Howie (Independent) 193; Hawkins, Howie (Independent) 193; De La Fuente, Roque (Independent) 41; Blankenship, Don (Independent) 143"
